alg	cnt	n	e	m	k	pf	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	nr	|a|	|b|	r	H	k	md	pr	bf	dist	seeds	matches	expanded	explored	dbl	ret	band	precom	align	prune	dist		m_pat	m_exp
pa	1	1000000	0.01	0	11	1.0	0.6607	0:00:00	73.02	87.06	66.21	66.95	0.00	0.00	0.00	0.21	1	1000000	1000130	0.00	GapSeed	11	0	1		Gap	90909	104387	1004610	1024248	74	21202	1.02	172.78	185.87	77.08	9093	8769		
pa	1	1000000	0.01	0	15	0.4	0.4682	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	1	1000000	1000130	0.00	GapSeed	15	0	1		Gap	66666	58663	1005337	1025710	103	34074	1.03	113.68	133.45	20.34	9093	8641		
pa	1	1000000	0.01	0	15	0.8	0.7226	0:00:00	25.14	36.06	18.27	18.99	0.00	0.00	0.00	0.08	1	1000000	1000130	0.00	GapSeed	15	0	1		Gap	66666	58663	1005297	1025646	103	29814	1.03	173.23	154.48	27.44	9093	8641		
pa	1	1000000	0.01	0	15	1.0	0.7418	0:00:00	33.97	44.72	27.16	27.90	0.00	0.00	0.00	0.10	1	1000000	1000130	0.00	GapSeed	15	0	1		Gap	66666	58663	1005294	1025641	103	28014	1.03	222.02	201.49	31.34	9093	8641		
pa	1	1000000	0.01	0	20	0.4	0.4710	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00	1	1000000	1000130	0.00	GapSeed	20	0	1		Gap	50000	41964	1006501	1027840	181	39387	1.03	110.38	126.18	13.96	9093	8470		
pa	1	1000000	0.01	0	20	0.8	0.7342	0:00:00	84.38	102.19	78.02	78.65	0.00	0.00	0.00	0.04	1	1000000	1000130	0.00	GapSeed	20	0	1		Gap	50000	41964	1006356	1027611	181	35672	1.03	167.38	117.54	19.06	9093	8470		
pa	1	1000000	0.01	0	20	1.0	1.2626	0:00:01	53.26	65.74	48.77	49.86	70.56	0.00	0.00	0.14	1	1000000	1000130	0.00	GapSeed	20	0	1		Gap	50000	41964	1006328	1027564	181	34613	1.03	210.66	262.71	61.81	9093	8470		
pa	1	1000000	0.01	0	32	0.4	16.3286	0:00:16	21099.69	24680.29	21572.29	21572.96	0.00	0.00	60.21	10.08	
pa	1	1000000	0.01	0	32	0.8	46.9009	0:00:46	28076.13	49256.29	28421.70	28421.70	0.90	0.00	29.53	14.65	
pa	1	1000000	0.01	0	32	1.0	25.4746	0:00:25	30145.14	49256.29	30663.09	30663.11	0.38	0.00	59.93	15.31	
pa	1	1000000	0.05	0	7	0.4	6.9865	0:00:06	507.18	705.50	500.72	501.39	0.00	0.00	82.59	6.00	1	1000000	1000044	0.00	GapSeed	7	0	1		Gap	142857	8827323	1050794	1166683	1655	394362	1.17	3845.95	2641.69	2175.07	43994	39141		
pa	1	1000000	0.05	0	7	0.8	25.3306	0:00:25	495.27	693.98	488.64	489.32	0.00	0.00	60.61	15.59	1	1000000	1000044	0.00	GapSeed	7	0	1		Gap	142857	8827323	1045583	1158858	1637	302680	1.16	3921.05	20934.23	20344.03	43994	39141		
pa	1	1000000	0.05	0	7	1.0	120.3467	0:02:00	446.66	644.68	439.83	440.47	0.00	0.00	86.35	104.15	
pa	1	1000000	0.05	0	8	0.4	1.9444	0:00:01	198.54	219.14	192.47	193.13	0.00	0.00	52.45	1.28	1	1000000	1000044	0.00	GapSeed	8	0	1		Gap	125000	1996908	1066544	1191754	2129	487762	1.19	1063.31	552.34	180.99	43994	38437		
pa	1	1000000	0.05	0	8	0.8	2.4690	0:00:02	237.41	258.35	230.74	231.42	0.00	0.00	62.40	1.76	1	1000000	1000044	0.00	GapSeed	8	0	1		Gap	125000	1996908	1056712	1177084	2085	354276	1.18	1009.80	1105.47	767.77	43994	38437		
pa	1	1000000	0.05	0	8	1.0	21.2058	0:00:21	242.16	262.45	235.63	236.30	0.00	0.00	72.18	15.51	1	1000000	1000044	0.00	GapSeed	8	0	1		Gap	125000	1996908	1054762	1174174	2079	327297	1.17	1017.66	19826.91	19354.18	43994	38437		
pa	1	1000000	0.05	0	9	0.4	1.0307	0:00:01	34.74	45.87	27.92	28.61	0.00	0.00	0.00	0.24	1	1000000	1000044	0.00	GapSeed	9	0	1		Gap	111111	502259	1086545	1222892	2737	622624	1.22	347.64	380.28	45.88	43994	37680		
pa	1	1000000	0.05	0	9	0.8	1.0567	0:00:01	34.38	45.87	28.04	28.69	0.00	0.00	0.00	0.24	1	1000000	1000044	0.00	GapSeed	9	0	1		Gap	111111	502259	1068727	1196359	2698	422673	1.20	348.98	410.52	92.22	43994	37680		
pa	1	1000000	0.05	0	9	1.0	1.6627	0:00:01	199.94	219.18	193.65	194.31	0.00	0.00	63.13	1.30	1	1000000	1000044	0.00	GapSeed	9	0	1		Gap	111111	502259	1065678	1191830	2682	382954	1.19	340.98	1043.27	697.83	43994	37680		
pa	1	1000000	0.05	0	10	0.4	0.9087	0:00:00	61.96	76.67	55.38	56.06	0.00	0.00	0.00	0.23	1	1000000	1000044	0.00	GapSeed	10	0	1		Gap	100000	161885	1118329	1269992	3054	814560	1.27	188.38	430.70	43.70	43994	36942		
pa	1	1000000	0.05	0	10	0.8	0.8770	0:00:00	60.10	74.49	53.45	54.12	0.00	0.00	0.00	0.23	1	1000000	1000044	0.00	GapSeed	10	0	1		Gap	100000	161885	1085246	1222082	2942	502529	1.22	198.87	379.78	45.79	43994	36942		
pa	1	1000000	0.05	0	10	1.0	0.9005	0:00:00	72.28	86.46	65.93	66.60	0.00	0.00	0.00	0.24	1	1000000	1000044	0.00	GapSeed	10	0	1		Gap	100000	161885	1080224	1214723	2936	451501	1.21	207.66	423.41	104.21	43994	36942		
pa	1	1000000	0.05	0	11	0.8	0.8439	0:00:00	73.73	86.73	67.04	67.73	0.00	0.00	0.00	0.22	1	1000000	1000044	0.00	GapSeed	11	0	1		Gap	90909	79155	1104307	1250792	3270	601638	1.25	173.02	382.19	36.47	43994	36268		
pa	1	1000000	0.05	0	11	1.0	0.7630	0:00:00	101.62	117.14	95.01	95.67	0.00	0.00	0.00	0.26	1	1000000	1000044	0.00	GapSeed	11	0	1		Gap	90909	79155	1096951	1240109	3244	528357	1.24	142.58	363.32	61.53	43994	36268		
pa	1	1000000	0.05	0	15	0.8	0.9780	0:00:00	86.30	102.87	79.69	80.34	0.00	0.00	0.00	0.26	1	1000000	1000044	0.00	GapSeed	15	0	1		Gap	66666	35120	1307517	1532920	5613	1572059	1.53	113.67	591.83	25.55	43994	33549		
pa	1	1000000	0.05	0	15	1.0	0.8850	0:00:00	85.86	102.34	79.35	80.01	0.00	0.00	0.00	0.24	1	1000000	1000044	0.00	GapSeed	15	0	1		Gap	66666	35120	1248796	1454327	5335	1189695	1.45	115.99	479.27	26.58	43994	33549		
pa	1	1000000	0.05	0	20	0.8	8.7000	0:00:08	453.86	478.49	447.59	448.29	0.00	0.00	83.81	7.52	1	1000000	1000044	0.00	GapSeed	20	0	1		Gap	50000	20937	9361297	10781566	40189	35500340	10.78	103.67	8273.49	51.92	43994	30424		
pa	1	1000000	0.05	0	20	1.0	2.0927	0:00:02	240.09	259.99	233.75	234.43	0.00	0.00	49.88	1.28	1	1000000	1000044	0.00	GapSeed	20	0	1		Gap	50000	20937	2610437	3128343	12673	7385059	3.13	99.60	1699.47	26.18	43994	30424		
pa	1	1000000	0.2	1	7	1.0	121.4114	0:02:01	13179.17	24780.23	13172.75	13174.43	0.00	0.00	87.92	106.84	
pa	1	1000000	0.2	1	8	1.0	120.6627	0:02:00	5545.13	8460.30	5538.72	5539.42	0.00	0.00	85.92	103.87	
pa	1	1000000	0.2	1	9	1.0	120.3354	0:02:00	1597.77	2334.09	1591.12	1591.83	0.00	0.00	87.19	105.25	
pa	1	1000000	0.2	1	10	1.0	39.8776	0:00:39	644.03	834.13	637.49	638.40	0.00	0.00	38.34	15.55	1	1000000	999634	0.00	GapSeed	10	1	1		Gap	100000	6878446	3321392	4370185	89961	10114893	4.37	5138.07	34271.89	31090.35	156828	129516		
pa	1	1000000	0.2	1	11	1.0	10.8238	0:00:10	579.43	637.55	572.78	574.35	1.91	0.00	71.24	7.99	1	1000000	999634	0.00	GapSeed	11	1	1		Gap	90909	1791872	6337219	7910292	173985	25337400	7.91	1903.18	8533.21	2181.14	156828	125044		
