alg	cnt	n	e	m	k	pf	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	nr	|a|	|b|	r	H	k	md	pr	bf	ed	seeds	matches	f-match	expanded	explored	dbl	ret	prunes	shift	band	precom	align	prune	dist	h0	DM fr
pa	3	30000000	0.01	0	12	1.0	70.2178	0:01:10	5136.21	5289.56	5130.44	5131.39	0.00	0.00	63.75	45.26	3	30000000	29999763	0.00	GapSeed	12	0	1		Gap	2500000	6729143	2615294	30146140	30743933	3809	326	2247339	1576350	1.02	8899.48	13926.11	9163.04	272965	262323	0.074
pa	3	30000000	0.01	0	14	1.0	34.9983	0:00:34	5797.50	5867.31	5791.54	5792.33	0.00	0.00	45.98	16.56	3	30000000	29999763	0.00	GapSeed	14	0	1		Gap	2142857	2139125	1916179	30157191	30765593	4761	509	1891237	1486716	1.03	5978.99	5156.15	968.02	272965	260452	0.074
pa	3	30000000	0.01	0	17	1.0	31.7336	0:00:31	5646.09	5701.64	5640.10	5640.85	0.00	0.00	49.76	16.27	3	30000000	29999763	0.00	GapSeed	17	0	1		Gap	1764705	1525110	1522235	30175072	30800093	5981	1097	1515350	1144060	1.03	4992.10	5177.93	730.56	272965	257577	0.074
pa	3	30000000	0.01	0	20	1.0	29.5119	0:00:29	5848.86	6083.49	5901.36	5902.09	0.00	0.00	53.07	16.08	3	30000000	29999763	0.00	GapSeed	20	0	1		Gap	1500000	1258812	1258775	30194391	30836526	7255	2138	1253056	900634	1.03	4610.56	4750.24	626.83	272965	254692	0.074
pa	3	30000000	0.01	0	25	1.0	27.9633	0:00:27	5473.82	5551.62	5442.69	5443.40	0.00	0.00	56.00	16.15	3	30000000	29999763	0.00	GapSeed	25	0	1		Gap	1200000	961757	961757	30231104	30903626	9412	5258	957397	633352	1.03	3982.78	4770.33	480.85	272965	250054	0.074
pa	3	30000000	0.01	0	31	1.0	26.0029	0:00:26	5589.44	5931.63	5694.98	5695.80	0.00	0.00	58.72	15.76	3	30000000	29999763	0.00	GapSeed	31	0	1		Gap	967741	734353	734353	30285775	30999090	12422	14218	730835	436785	1.03	3541.05	4720.92	386.04	272965	244317	0.073
pa	3	30000000	0.05	0	11	1.0	234.8437	0:03:54	2222.14	2675.80	2219.41	2220.08	171.66	0.00	96.20	226.39	3	30000000	29999175	0.00	GapSeed	11	0	1		Gap	2727272	21223537	3417275	34799617	39255883	0	11287124	1683603	286975	1.31	12917.18	64797.00	54484.50	1321884	1090626	2.674
pa	3	30000000	0.05	0	12	1.0	55.1569	0:00:55	11312.56	11523.35	11321.59	11322.43	0.47	0.00	82.15	45.79	3	30000000	29999175	0.00	GapSeed	12	0	1		Gap	2500000	5975899	1863231	33695744	38371616	118487	2753858	1471894	417837	1.28	6860.22	10784.17	2379.45	1321884	1069125	0.042
pa	3	30000000	0.05	0	14	1.0	44.3557	0:00:44	11710.77	11889.97	11725.00	11726.05	174.54	0.00	35.26	16.11	3	30000000	29999175	0.00	GapSeed	14	0	1		Gap	2142857	1418006	1194844	35858077	41435237	147953	6540901	1151316	340630	1.38	4775.75	9444.61	695.36	1321884	1027799	0.044
pa	3	30000000	0.05	0	17	1.0	67.4491	0:01:07	8967.50	9101.88	8963.76	8964.84	0.00	0.00	67.50	46.03	3	30000000	29999175	0.00	GapSeed	17	0	1		Gap	1764705	849564	846662	43834408	51948409	212421	58445590	827025	187987	1.73	3053.67	18727.52	619.19	1321884	968572	0.050
pa	3	30000000	0.05	0	20	1.0	165.1787	0:02:45	15313.80	15410.22	15309.54	15310.53	0.00	0.00	81.88	135.74	3	30000000	29999175	0.00	GapSeed	20	0	1		Gap	1500000	627823	627784	87300708	104138497	421153	283590788	614118	104015	3.47	2681.70	51905.68	729.84	1321884	912805	0.082
pa	3	30000000	0.1	0	11	1.0	600.4187	0:10:00	7135.49	7536.27	7129.49	7130.84	171.67	0.00	97.55	586.20	
pa	3	30000000	0.1	1	14	1.0	266.3393	0:04:26	20616.00	20632.18	20615.18	20615.47	1.46	0.00	97.11	259.16	3	30000000	30000973	0.00	GapSeed	14	1	1		Gap	2142857	27699628	7479034	41206777	51835544	545462	63298746	1451779	0	1.73	54970.38	31534.52	7475.13	2543616	2242415	0.041
pa	3	30000000	0.1	1	15	1.0	305.2708	0:05:05	5304.95	5643.92	5300.90	5301.49	0.00	0.00	94.35	288.55	3	30000000	30000973	0.00	GapSeed	15	1	1		Gap	2000000	9587455	4494551	53955561	65959182	128809	99969675	1301344	0	2.20	48259.34	52821.84	3885.09	2543616	2206447	2.247
pa	3	30000000	0.1	1	16	1.0	327.9610	0:05:27	4966.04	5012.61	4961.43	4961.99	0.00	0.00	96.97	318.55	3	30000000	30000973	0.00	GapSeed	16	1	1		Gap	1875000	4721454	3440157	62940439	76352985	162553	132633024	1171668	0	2.55	43556.25	65235.85	2661.48	2543616	2170207	1.300
pa	3	30000000	0.1	1	17	1.0	380.0387	0:06:20	5052.89	5203.38	5048.29	5048.92	0.00	0.00	91.84	349.55	3	30000000	30000973	0.00	GapSeed	17	1	1		Gap	1764705	3213306	2890874	76302153	91503309	212542	182827306	1061908	0	3.05	41837.78	84381.63	2368.84	2543616	2132697	1.558
pa	1	100000000	0.01	0	12	1.0	458.5957	0:07:38	25989.45	26417.80	25990.23	25990.42	5.15	0.00	94.53	433.94	1	100000000	100000261	0.00	GapSeed	12	0	1		Gap	8333333	57192283	11506050	100488418	102481501	13030	2114	7491403	3785756	1.02	41823.62	413905.84	390694.59	909610	873762	0.055
pa	1	100000000	0.01	0	14	1.0	40.3298	0:00:40	6290.01	6606.44	6342.88	6344.42	0.00	0.00	42.62	17.68	1	100000000	100000261	0.00	GapSeed	14	0	1		Gap	7142857	8993592	6515503	100523974	102551433	15879	1689	6304170	4856823	1.03	19408.97	19599.19	3926.84	909610	867642	0.055
pa	1	100000000	0.01	0	17	1.0	33.7935	0:00:33	6362.55	6648.28	6356.72	6358.50	194.14	0.00	49.33	17.14	
pa	1	100000000	0.01	0	20	1.0	33.4886	0:00:33	8249.59	8423.03	8243.64	8245.43	0.00	0.00	49.63	17.11	1	100000000	100000261	0.00	GapSeed	20	0	1		Gap	5000000	4196691	4196260	100648217	102787828	24613	6637	4177270	3001758	1.03	13853.47	17784.09	1992.96	909610	848760	0.054
pa	1	100000000	0.01	0	25	1.0	29.6261	0:00:29	10663.08	10892.68	10677.86	10679.66	194.87	0.00	55.33	16.86	
pa	1	100000000	0.01	0	31	1.0	29.6852	0:00:29	13115.02	13402.15	13109.33	13111.13	0.00	0.00	55.82	17.05	1	100000000	100000261	0.00	GapSeed	31	0	1		Gap	3225806	2447489	2447489	100948941	103326154	38239	44734	2435958	1456607	1.03	10649.36	17509.52	1205.38	909610	814237	0.054
pa	1	100000000	0.05	0	12	1.0	99.8165	0:01:39	35818.36	36753.11	35814.46	35815.46	194.38	0.00	77.93	78.25	
pa	1	100000000	0.05	0	14	1.0	40.0781	0:00:40	6163.94	6414.44	6189.70	6191.47	194.30	0.00	41.87	17.25	
pa	1	100000000	0.05	0	17	1.0	66.4717	0:01:06	29565.68	30079.23	29565.46	29565.63	1.01	0.00	69.71	46.82	
pa	1	100000000	0.05	0	20	1.0	168.2329	0:02:48	46081.13	46467.09	46080.77	46080.93	195.82	0.00	80.70	136.22	
pa	1	100000000	0.1	1	15	1.0	416.8682	0:06:56	20014.17	20176.78	20012.45	20012.96	0.00	0.00	91.92	383.79	1	100000000	100003520	0.00	GapSeed	15	1	1		Gap	6666666	77258019	20665379	180301527	220347948	432125	367421164	4338641	0	2.20	199778.50	213244.70	26926.05	8478029	7354464	1.876
pa	1	100000000	0.1	1	16	1.0	420.5438	0:07:00	18485.54	18640.26	18480.20	18480.71	0.00	0.00	91.08	383.42	1	100000000	100003520	0.00	GapSeed	16	1	1		Gap	6250000	27043269	12799617	210556317	255328508	545720	488494873	3907102	0	2.55	166028.73	252115.94	12017.09	8478029	7231828	2.174
pa	1	100000000	0.1	1	17	1.0	493.1890	0:08:13	17624.96	17872.26	17620.09	17620.60	0.00	0.00	96.28	475.27	1	100000000	100003520	0.00	GapSeed	17	1	1		Gap	5882352	13536125	9952244	255468291	306238758	714064	673950888	3540193	0	3.06	154111.66	337113.31	9278.59	8478029	7108628	1.304
